291589459,Margo Zamora,1917-09-30
224950429,Acevedo Orr,1992-02-10
483429768,Carla Dickerson,1998-09-04
887245818,House Faulkner,1936-01-02
356448478,Michele Barnes,1993-12-06
59476701,Brianna Stanton,1998-12-31
552747838,Stein Rogers,1926-10-30
17044344,Glass Bean,2012-01-07
191298025,George Mcpherson,1916-06-12
558465174,Tessa Boone,1938-08-13
756585780,Freida Leblanc,1915-08-08
345860680,Bridges Baird,1945-07-21
255667871,Santiago Martin,1921-04-14
900575364,Callie Noel,1953-02-04
620101757,Letitia Cherry,1941-09-23
698247198,Alma Carson,1918-11-22
731265397,Isabella Cook,1929-10-20
880876243,Belinda Douglas,1965-10-04
892560871,Kent Hickman,1937-12-04
860221955,Osborne Maxwell,1975-03-21
990209954,Morin Rosa,1966-12-15
764616726,Hansen Graves,1958-01-03
544734951,Alba Moses,2015-06-12
686003869,Harper White,1927-04-21
198630293,Gracie Abbott,1938-01-26
503520092,Martin Hudson,1961-09-28
26380939,Christie Bryant,1952-04-27
765155917,Kelley Rosario,1995-10-27
132096518,Wooten Shepherd,1960-11-20
460988982,Randolph Reeves,1965-04-30
943483407,Gay Ferrell,1921-06-04
263823648,Debora Sosa,1970-09-22
119066134,Gross Head,2010-06-28
964450387,Adriana Rodriquez,1994-02-09
127639869,Janie Prince,1941-06-07
824108990,Marcie Mcmillan,2003-03-24
64650813,Aguilar Lucas,1926-01-23
639183544,Mollie Villarreal,1977-07-22
591377878,Karin Kane,1975-03-27
667541360,Lora Walls,1954-03-17
793555524,Clara Herman,1952-06-23
580154594,Marissa Hendricks,1983-01-10
155123222,Lloyd Bradshaw,1976-01-20
242099580,Janis Solomon,1937-08-31
434606521,Jeanie Mooney,1971-06-26
6432223,Marilyn Bowman,1930-11-10
455987036,Collier Albert,1920-12-26
960696869,Wall Franco,1927-06-14
268467097,Schroeder Carey,2010-09-05
68077724,Elvia Delaney,1980-11-21
787907116,Selena Fuentes,1924-04-09
719069805,Tasha Gibson,1976-09-27
406742242,Nell Barnett,2012-01-02
7590049,Janell Smith,1992-07-18
598164734,Blanche Welch,1989-12-20
996409659,Graves Elliott,1949-06-23
795093559,Pate Jimenez,2002-12-20
840843212,Virginia Mckinney,1947-04-24
615503130,Cooper Ward,1972-01-17
456839397,Hannah Winters,1920-04-06
410825174,Curry Booker,1985-05-19
191578913,Cathryn Park,1921-10-23
428997785,Hess Joyce,1922-09-09
998775278,Haney Berg,1945-02-23
100859466,Jenny Chambers,1935-11-20
809110313,Helen Martinez,1958-10-12
897870367,Hazel Gray,1935-12-26
258714295,Beulah Robertson,1954-03-18
316297772,Polly Sears,1946-01-16
719356607,Myrtle Cruz,2015-02-16
70400166,Hayes Jackson,1972-07-02
539461559,Farley Norman,1980-04-02
11257454,Romero Lang,1932-02-24
775058563,Mann Norris,1995-03-08
277565913,Genevieve Gomez,1931-01-13
137052163,Wilkinson Wooten,1942-06-16
214590437,Tommie Hawkins,1946-07-11
735026247,Marian Griffin,2006-08-31
816650003,Savannah Holden,1935-02-16
934431568,Eunice Conway,1989-09-27
250421143,Dolores Knowles,1948-10-31
768738388,Lyons Meyer,1989-05-04
52754603,Hahn Arnold,1918-02-25
72937224,Perkins Kaufman,1989-04-14
244794500,Bailey Patrick,1946-08-27
560150870,Simmons Hunt,2014-07-19
945214839,Harmon Hansen,1969-02-08
344570804,Harriett Morris,1942-09-22
465093779,Ada Houston,1994-07-29
908378380,Lynnette Barton,1939-11-20
893649330,Martina Sandoval,1935-04-20
832766627,Melva Morrison,1978-03-09
145878656,Effie Roth,2015-12-07
930188067,Rasmussen Cunningham,1953-11-30
364862202,Bates Walsh,2010-12-07
96445991,Penny Forbes,1934-06-13
786400895,Horne Cochran,1959-06-14
628188531,Rosanne Grant,2014-04-13
118002830,Benjamin Molina,2005-01-04
996400941,Schmidt Mcfarland,1969-04-17
467882442,Edith Peters,2005-12-20
737009491,Vazquez Foley,1938-03-21
855100590,Vaughn Santos,1980-06-05
13872702,Annette Ruiz,1923-03-16
488285713,Kline Melton,1917-10-05
361049695,Mendez Yates,1986-07-31
889922274,Vincent Figueroa,1952-06-01
592980846,Hancock Byrd,1920-05-20
628570675,Flynn Schultz,1920-04-28
987720075,Patrick Eaton,1962-11-20
893647716,Watkins Heath,1959-07-29
776819259,Carpenter Vasquez,1969-04-18
547715822,Charity Justice,1966-10-12
19328813,Guerra Booth,2012-07-02
982527496,Raymond Gill,2000-03-13
3562538,Patti Wade,1955-08-19
245282139,Cervantes Owens,2006-09-29
953041879,Lucy Rose,1924-08-07
308871632,Cynthia Mcdaniel,1958-06-10
592624247,Crosby Wilson,1934-08-22
171219792,Silva Osborn,2006-01-15
859709980,Acosta Johnston,2010-09-14
951624154,Burris Snow,1994-11-14
29374069,Montgomery Bailey,2001-06-10
427556151,Mable Tran,1925-12-21
711577179,Dixie Robbins,1941-01-08
262001123,Allen Goff,1919-07-25
698154912,Celia Robles,1955-10-03
588362191,Kenya Montoya,1988-05-09
577980982,Aida Valenzuela,2007-03-11
860012808,Young English,2004-01-27
279745291,Walsh Mason,1962-11-28
966570752,Dora Murray,1920-05-16
560516051,Margarita Dotson,1948-07-06
304151275,Shana Weiss,1928-10-12
481783804,Carney Skinner,1990-07-17
680015802,Cruz Nash,1984-01-18
712165363,Christa Macias,1977-06-04
914305035,Karyn Rowe,1987-05-19
279413114,Pugh Saunders,1918-05-19
600676057,Rhoda Hughes,1944-07-04
6002760,Jamie Benson,2010-11-01
499460454,Lessie Dennis,1917-01-02
241711186,York Wise,2004-10-08
240539410,Lydia Phelps,1931-05-31
709239645,Araceli Talley,1973-08-31
638567738,Hickman Mcneil,2014-08-27
948955113,Roman Glover,1936-04-03
790356182,Mcleod Morin,1934-02-16
295626413,June Waller,1962-01-12
865084623,Emerson Horn,1985-05-02
864410246,Petra Chapman,1959-05-11
938419953,Walter Woodard,1984-04-17
232325790,Naomi Snyder,1932-09-25
453566574,Merle Ashley,2000-02-01
364353369,Estes Farley,1953-05-25
693603671,Imogene Stephenson,1960-02-19
713750066,Perry Atkins,1968-05-01
622645260,Barrett Roberts,1979-10-25
950222621,Chase Atkinson,1999-11-17
286787375,Kathryn Oneill,1962-11-23
553698511,Rosemarie Witt,2002-05-05
785629856,Sabrina Whitfield,1970-05-12
937741060,Rachel Mccall,1977-05-30
265139654,Berry Good,1950-09-14
97643713,Rosella Mckee,1974-02-06
5576905,Pittman Mccullough,2005-03-08
158181729,Alice Banks,1958-10-12
169461266,Nina Marks,1983-02-18
126397377,Felicia Suarez,1920-08-02
75403752,Newton Hutchinson,1986-12-04
438234194,Gordon Gross,1989-01-24
669563660,Blanca Luna,2006-05-22
291235619,Christi Stanley,1971-02-17
620870306,Hudson Briggs,1946-12-30
802190890,Alana Delgado,1938-09-16
748637106,Peggy Greene,2011-04-01
664483675,Levine Koch,1957-05-16
302419988,Marquez Calderon,1981-05-31
485000668,Nikki Deleon,1958-12-06
442966429,Bonner Barr,1928-03-21
507946916,Benson William,1916-12-01
613557652,Fitzgerald Farrell,1944-07-31
979933899,Eva Haney,1922-12-20
800171488,Burch Michael,1963-04-19
335831595,Pollard Diaz,1977-12-12
908047326,Rios Huff,1991-02-18
434169050,Hartman Ramos,2012-09-04
78989525,Angelia Lopez,1945-06-27
806524540,Jana Fisher,1975-07-11
120735278,Tabitha Fitzgerald,1934-11-21
748945332,Terrie Bentley,1928-05-17
787274529,Schultz West,1969-07-02
891193892,Millie Bauer,1997-12-17
226447494,Lane Cooper,1990-07-01
797429669,Tran Stevens,1994-09-18
981365050,Hendrix Guzman,1997-08-02
153437016,Sutton Alvarez,1957-05-01
770970774,Matilda Stout,1956-07-13
139917701,Mathis Hess,2013-06-19
236267948,Velma Richard,1942-05-01
836131658,Edwina Rice,1954-08-22
796807172,Casey Joseph,1957-03-11
604029914,Ofelia Best,1932-10-04
965219398,Jackie Allen,2012-04-04
779648117,Peck Weber,1998-03-19
224589957,Gabrielle Harding,1992-03-14
27973124,Hinton Shepard,1986-09-02
216517781,Ann Wood,1941-06-14
969848003,Blackburn Christian,1987-10-30
188966582,Lidia Bowers,1925-11-07
351516394,Reid Snider,1994-11-21
732074516,Leonard Moody,2002-10-07
807433234,Powers Hendrix,1987-06-27
989390155,Jenkins Tucker,1975-08-18
142676672,Ray Velez,2000-07-14
989099951,Regina Rutledge,1917-08-09
893615813,Bird Potter,1917-05-07
193816344,Erin Goodman,2009-11-22
453626388,Tammi Oliver,1973-06-18
14929968,Weaver Dudley,1945-08-19
346953232,Reyna Kent,1937-01-14
27975546,Deanne Duke,2006-12-19
740218741,Gardner Reed,2003-06-16
129607558,Beasley Bray,1974-01-25
320339087,Sparks Finch,1969-11-06
519883124,Juliet Hopper,1992-05-24
334580503,Karen Dejesus,1975-09-29
316860043,Bryant Jarvis,1932-03-01
539750797,Oneil Fleming,1965-06-18
877761223,Cleo Hernandez,1934-07-05
719443824,Marjorie Sullivan,1994-06-05
677958342,Mary Dixon,1980-12-22
278037779,Mcintosh Hardy,1973-06-07
353175819,Alberta Hale,1934-11-04
570679374,Sophia Clark,1976-02-10
435008759,Lelia Terry,1998-06-28
261183851,Harrell Hardin,2013-11-06
308541391,Johnnie Yang,1916-02-13
204253075,Noreen Mcintosh,2014-02-10
141310894,Barnett Thompson,1934-03-31
549296144,Mayra Decker,1933-11-14
405812506,Natalia Andrews,1936-06-20
735956408,Aline Middleton,1960-04-23
194316966,Elena Mendoza,1975-06-19
440661125,Melanie Carroll,1941-06-30
732968287,Melissa Lancaster,1953-11-03
873757934,Salazar Lester,1944-08-10
384648373,Alisa Lynch,1944-12-31
931964164,Sheena Moon,1970-02-11
327600250,Malone Sykes,1936-02-06
849489111,Hilda Gonzalez,1987-05-21
81964744,Hope Serrano,1927-07-27
223994621,Lina Weeks,1966-05-16
894537792,Terry Obrien,1964-06-17
569612161,Cain Howard,1924-05-24
740238151,Orr Hahn,1985-08-06
164652283,Stout Wiley,1940-11-28
596188038,Hilary Le,1967-06-07
580221185,Briana Burnett,1925-03-15
713762924,Whitehead Carter,1952-10-02
433433769,Francesca Lowery,1921-08-06
557727622,Johnston Ingram,1948-11-20
946599581,Lila Larsen,1982-08-13
878625925,Dolly Byers,1948-10-31
602008799,Curtis Drake,1929-10-02
262064321,Jayne Richardson,1987-09-29
608997870,Juarez Dominguez,1957-03-16
317177160,Rodriguez Hooper,1962-12-15
48796362,Rachelle Bennett,1975-12-26
207784507,Charlotte Page,1949-12-11
210605221,Desiree Kelly,1952-05-19
257673292,Jerry Fernandez,1994-07-15
990220284,Latonya Flynn,1945-07-18
163720327,Lourdes Warner,1944-02-01
803366911,Judy Haynes,1945-08-17
658318352,Hewitt Sexton,1989-03-02
665560609,Mccormick Hayden,1923-01-10
3706266,Dollie Ayers,1918-05-12
203746474,Bowen Dale,1937-11-20
204596784,Estella Christensen,1968-03-02
918424343,Freeman Rodriguez,1955-07-06
490749901,Rosalind Randall,1956-04-26
104547181,Patricia Cox,2014-06-10
109282679,Jordan Clemons,1960-02-26
156033795,Christensen Steele,1939-06-19
479014884,Pope Carney,1935-12-01
380492489,Anna Randolph,2015-07-26
944217486,Wade Palmer,1941-05-26
795575097,Katina Duran,1974-09-17
811107326,Pearson Massey,2015-06-13
277617787,Avis Jacobs,1981-08-26
773275265,Mullins Jordan,1954-04-17
983161870,Lara Nixon,1968-06-19
738966741,Meghan Kidd,1953-08-23
439048433,Sharron Sutton,2001-01-01
128079514,Hunter Sherman,2001-01-29
440750712,Ayers Washington,1961-10-17
934594005,Mercado Pratt,1937-03-24
934829542,Osborn Walton,1953-07-30
868400731,Durham Levine,1924-03-29
901195051,Adela Montgomery,1970-05-30
146696018,Weber Preston,1949-09-01
641932397,Griffin Cole,1936-04-05
668346000,Norris Trujillo,1969-08-29
624143298,Mcclain Burris,2004-09-02
235095169,Mai Lyons,1931-05-19
475591474,Louella Holland,1963-11-15
786654305,Castillo Cortez,1944-08-06
987074333,Holcomb Rasmussen,1968-03-27
746037441,Higgins Craig,1917-09-28
102921984,Mcknight Avery,1952-05-13
951231362,Elizabeth Mercado,1967-12-15
153020625,Nola Vaughan,1988-11-25
299737645,Mayer Cobb,1944-06-25
846734605,Joni Parker,2008-01-02
525097276,Angelique Perez,1931-08-08
235853450,Gena Mitchell,1953-05-22
922824467,Deborah Johnson,1932-11-25
563198301,Chandra Tyler,2009-09-25
718578220,Miranda Wong,1921-05-12
335399737,Colleen Matthews,1991-11-17
32589881,Pam Bernard,2010-01-15
284905211,Browning Walter,1925-05-19
415650059,Addie Paul,1935-08-17
170921569,Cassandra Sparks,1946-04-01
38908857,Zimmerman Shaw,1958-05-27
443164259,Turner Haley,1943-04-16
189637582,Munoz Mosley,1983-07-25
920822190,Reeves Marsh,1937-06-01
573575240,Abby Mcbride,1915-08-30
427590141,Catherine Blankenship,1922-12-17
339986769,Elinor Crawford,2006-03-19
195441123,Julia Kim,1922-09-24
43397973,Hodge Wells,1994-10-20
184664839,Horton Alford,1960-07-20
226961163,Rogers Brown,1928-03-12
850071000,Isabel French,2007-01-13
665319709,Gretchen Cleveland,1965-03-17
461526360,Reed Key,1926-11-06
861064684,Mabel Stevenson,1970-12-07
639666035,Gladys Strong,1951-06-29
309455591,Hardin Garrison,1982-03-08
172186658,Logan Dunlap,1943-10-29
606763952,Allie Waters,1938-03-07
405718530,Livingston Gonzales,1988-01-20
328304997,Owen Flowers,1981-06-25
197697159,Denise Larson,1922-08-20
958072350,Lesa Hays,2001-01-21
726654780,Roth Hoffman,2000-05-06
184062721,Trisha Velasquez,2005-09-30
754663782,Nelda Harrington,1982-12-18
699766143,Crane Valentine,1982-07-12
605846116,Danielle Wall,1915-07-12
972548389,Gwendolyn Reid,1997-12-05
232367392,Barbra Jenkins,1926-08-24
293629769,Sharlene Roberson,1925-11-02
915543425,Bartlett Graham,2009-06-25
2384059,Lilly Ray,1962-09-07
147767880,Aisha Coleman,1932-12-05
122572618,Sandoval Wilcox,1957-03-01
930124312,Latasha Guerrero,1935-01-01
317879988,Barbara Wilder,1936-10-26
595659910,Shawna Vinson,1976-11-25
200324411,Lolita Lewis,1940-04-28
342793428,Tabatha Ellis,1943-02-21
562836591,Wright Hanson,1999-11-18
238009248,Geneva Green,1966-12-29
167698784,Fuller Riddle,1956-07-25
714894214,Shirley Blackwell,1971-02-05
732739077,Beard Long,1950-07-06
538425717,Kidd Wagner,1950-05-15
821716567,Finley Benton,2010-05-24
319678890,Katy Collier,1961-10-13
309406131,Cathy Nielsen,1918-07-12
577826625,Aimee Sloan,1970-05-30
74401260,Claire Burke,1967-01-08
809139511,Mcintyre Cardenas,2014-09-28
880659993,Sargent Rojas,1988-11-02
359210197,Yvonne James,1949-09-14
87997490,Ballard Rodgers,1961-09-22
109128250,Ladonna Simpson,1970-09-26
711008067,Leonor Russell,1918-05-01
87292801,Williams Mcknight,1998-07-19
441522181,Carey Cooke,1917-09-25
334289077,Sara Poole,1943-04-22
777469186,Elba Shannon,2016-02-18
426567600,Daniels Miller,2002-11-23
456334392,Rivas Noble,1935-11-26
437485369,Ines Cervantes,1952-12-27
595538378,Brady Osborne,1915-06-14
243513674,Francisca Cross,1998-09-18
349005421,Marcella Phillips,1937-06-15
630440037,Donaldson Austin,1939-08-03
642064197,Natasha Bass,1997-10-31
797026300,Sadie Barker,1970-11-20
613185211,Elliott Landry,2010-11-02
464604389,Bonnie Gamble,1987-10-13
422110939,Cantu Hatfield,1958-10-15
790447716,Terrell Barlow,1956-06-29
988993582,Lancaster Moreno,1980-12-13
738241000,Jo Buckley,1968-04-24
157895850,Sawyer Fulton,1915-10-06
81856983,Webster Bond,1976-01-19
555117395,Mccarty Watkins,1934-06-08
169943912,Ava Nunez,1995-09-25
747027269,Willa Whitley,1940-08-24
239123602,Angela Morgan,1931-06-21
874064260,Pearlie Garza,1938-09-05
996325504,Small Dillon,1932-12-13
15124616,Cleveland Dodson,1995-03-03
460846399,Martha Hood,1968-04-30
743313778,Shepherd Murphy,1945-08-01
374174711,Tamara Hodge,1985-04-18
376274855,Caitlin Daniels,1961-12-16
685882977,Elisa Goodwin,1978-10-05
920214111,Mcpherson Anthony,1950-10-29
602635407,Glenn Henry,1933-06-06
857472323,Wilcox Mccoy,1934-06-17
6728664,Mcdowell Ramsey,2007-08-13
262399565,Ernestine Brady,1935-08-22
860866118,Dominique Mclaughlin,1980-09-06
946600023,Leticia Frost,2003-10-02
735726005,Jarvis Hammond,1978-02-27
974249470,Nadine Strickland,1963-05-30
222823977,Alyssa Branch,1969-05-08
4640311,Shelia Foreman,2003-12-09
705576660,Moss Gould,1929-11-02
163473634,Randi Lindsey,2000-04-02
310865867,Andrews Spencer,1950-05-24
941451592,Rosalie Carlson,2011-11-27
543686794,Brown Contreras,1924-02-27
586491901,Geraldine Burt,1918-04-15
990778719,Norton Bush,1977-06-17
562615030,Evangeline Holmes,1918-09-28
844306009,Sosa Avila,1924-08-29
431878043,Evans Herring,1989-01-03
13038406,Michael Freeman,1979-08-11
375141295,Alvarez Battle,2008-10-21
262816250,Levy Nelson,1939-04-02
89757540,Ferrell Torres,1969-02-25
490753687,Laurel Crane,2003-08-13
812232356,Rowena Williams,1921-09-19
650293595,Lorraine Bender,1932-11-10
257489296,Ana Padilla,1938-05-14
572676092,Dorothea Anderson,1942-07-07
650617108,Bettie Charles,1972-01-02
420999587,Love Kirby,2006-12-11
294218484,Lucinda Powers,1938-05-28
552051104,Molina Chen,1929-11-03
974821485,Hood Hester,1930-10-23
347963282,Magdalena Kirkland,1948-03-21
541764680,Dina Pacheco,1957-04-01
77348617,Augusta York,1980-11-13
336495626,Janice Knox,1954-02-14
6485782,Castro Richmond,1952-06-27
357005253,Kristi Maddox,1988-12-07
961642010,Madeleine Blackburn,1923-08-12
741999687,Lakisha Silva,1921-01-16
29041172,Clark Mann,1992-08-20
829827737,Barrera Lynn,1982-08-15
431005163,Decker Petty,1981-10-16
851049406,Bridgette Cote,1931-01-13
284656539,Mullen Nguyen,1920-11-24
631058460,Carly Swanson,1953-10-24
421766265,Rochelle Hewitt,1966-10-25
183138951,Blanchard Fuller,1977-08-15
989032417,Morris Mayer,1976-01-24
95525945,Marietta Sargent,1948-10-31
833794318,Lucia Oconnor,1917-12-23
312295698,Clarke Pierce,2004-05-23
631611860,Valarie Patel,2007-02-20
557788558,Lorie Cooley,1956-01-14
345001080,Robles Payne,1985-11-30
903475596,Larson Wiggins,2000-09-23
437122422,Baker Blake,1981-12-20
63844734,Leann Clarke,1927-05-28
609116422,Franco Mcguire,2002-08-30
35582189,Beth Pitts,1989-11-27
903199698,Valentine Glenn,1946-02-14
906552393,Rosario Puckett,2014-06-04
333338442,Britt Santiago,2003-11-27
578083930,Leslie Calhoun,1979-04-16
719154355,Compton Gallegos,1924-04-05
10910968,Janelle Conley,1920-05-22
849073413,Callahan Roach,1940-08-23
438716378,Howe Becker,1979-05-19
122967002,Erma Bates,1998-02-18
925204601,Nieves Thomas,2002-03-21
422060938,Cathleen Logan,1962-06-14
221185129,Amelia Edwards,1953-08-18
475585504,Butler Davenport,1976-12-12
214869749,Miranda Monroe,1927-02-23
595730777,Alissa Mcdonald,1923-05-23
342334223,Aurora Parsons,1945-12-13
510959528,Fran Mccormick,1937-11-04
204433149,Rhea Colon,1932-09-01
434056170,Villarreal Griffith,2001-08-23
825912320,Bette Underwood,1926-02-07
367174904,Lucas Stein,1963-03-04
499368084,Whitney Hopkins,1917-01-15
515256625,Barton Ball,1966-05-07
910854482,Ayala Brooks,1929-12-11
140747759,Frances Romero,1965-09-10
317437094,Marci Burks,1963-08-28
32259191,Dena Manning,1985-02-25
239103118,Irene Moran,2004-01-26
284604305,West Davidson,1965-06-30
549228957,Kendra Harmon,1973-07-03
288052688,Sanders Brewer,1983-05-03
738214581,Hooper Mathis,1937-12-14
736106142,Frost King,1994-03-15
546955343,Sasha Sharp,1943-10-26
309563230,Linda Reynolds,1918-11-26
386140493,Latisha Jacobson,1971-02-15
187085142,Robertson Callahan,1989-09-01
932549487,Greene Wilkerson,1988-10-31
173442034,Iva Garcia,1980-08-15
813234341,Ericka Harrison,1928-02-16
402823210,Abigail Keith,1963-07-28
250705007,Cummings Fox,1967-11-22
10188127,Jimenez Guerra,2000-04-29
231713226,Gallegos Carver,1937-11-25
974453633,Megan Vincent,1981-11-24
15706610,Wiley Bruce,1934-08-06
467528372,Valdez Slater,1981-01-28
372103556,Antonia Riggs,1976-03-09
305569875,Wilkins Clements,1917-04-21
678138066,Amalia Hamilton,1991-10-30
713746691,Fuentes Mcdowell,1971-12-18
82217080,Stuart Bowen,2002-08-22
48306384,Mckenzie Britt,2006-04-10
196804195,Josefa Galloway,1935-02-05
817891749,Lorrie Terrell,1921-09-01
873739272,Giles Mcintyre,1932-01-02
582002879,Swanson Kemp,2011-07-17
300674486,Leanne Humphrey,1924-09-30
584098614,Benton Townsend,2009-09-14
111167516,Leila Barrett,2015-12-27
453178966,Carson Combs,2009-02-25
155144656,Mia Nicholson,2004-05-19
609235733,Amanda Wynn,1995-05-08
604609503,Burgess Perry,1926-11-28
12731537,Dickson Holder,1948-03-25
953621071,Natalie Roman,1918-12-21
508531809,Paula Burgess,1933-08-21
224445515,Loretta Hobbs,1962-03-05
769819601,Anthony Harvey,1939-02-02
34159346,Iris Sanders,1939-12-02
884550441,Mara Gibbs,2009-12-01
646668595,Nannie Burch,1978-06-04
224024127,Lynette Alston,1980-03-28
363034017,Carol Collins,1996-12-29
730261127,Rita Compton,1933-10-22
636846973,Constance Porter,1975-05-01
142260594,Fannie Rollins,2003-07-14
752680617,Mona Patton,1992-10-11
521006688,Angel Pollard,2006-10-29
217701300,Herring Buck,2001-12-11
458982186,Jill Blevins,1991-08-01
848234085,Tonia Bartlett,2002-04-30
306684117,Lorna Black,1953-03-08
782457423,Lola Fitzpatrick,1946-03-07
102039436,Thomas Gilmore,1957-08-11
876089736,Lowe Soto,1921-10-15
617046007,Mcgowan Sharpe,1953-02-17
618620653,Theresa Chang,1944-03-29
184159280,Foreman Kramer,1965-04-13
278933002,Josephine Everett,1974-12-22
982283808,Cherry Morton,1958-03-21
427622706,Christine Vazquez,2016-02-15
93772421,Taylor Miles,1990-10-04
725123836,Ingrid Day,1937-03-11
315581170,Viola Stafford,1990-03-02
294316709,Rice Frederick,1981-05-28
64652328,Summers Doyle,2012-09-19
574379439,Diaz Bishop,1963-12-21
325118379,Lenore Castro,2011-04-14
109336809,Rowe Schroeder,1939-06-18
845932687,Leona Miranda,1929-07-18
663775691,Nicholson Davis,1976-11-03
518272324,Liza Merritt,2014-01-02
742301451,Kinney Mcmahon,1939-03-08
85742059,Taylor Fields,1986-03-22
323183479,Moore Shields,1934-09-30
201087421,Hunt Higgins,1995-11-11
270518080,Jacobson Vaughn,1977-09-12
997935267,Sandra Pittman,1980-08-04
745569926,Chen Small,1959-10-29
214893427,Katheryn Acosta,1919-06-16
279046463,Erna Webster,1954-01-13
844810730,Laura Estrada,1937-01-16
315127932,Morton Summers,1948-01-27
943614762,Deann Acevedo,1984-07-01
712294838,Teresa Sampson,1939-10-16
627681426,Randall Burton,1985-01-27
152749095,Rhodes Navarro,1941-04-16
383653885,Frye Morales,1940-10-11
894959212,Corine Holcomb,1963-06-13
295513695,Agnes Crosby,1972-03-31
56725203,Ramos Todd,2002-09-17
796837605,Gill Patterson,1935-12-25
234471364,Mcgee Gates,1994-02-16
588564639,Watson Cannon,1953-01-22
109753481,Dillard Mcconnell,1927-08-02
686190250,Maxine Powell,1940-02-27
710594162,Snider Ayala,1993-03-10
462832786,Beatriz Mcgowan,2013-04-02
569928173,Hicks Cash,1971-09-09
472241943,Shelly Trevino,1964-11-08
582795640,Marion Espinoza,1916-10-17
806390534,Wolfe Brock,2013-08-08
210627869,Pennington Joyner,1946-03-19
415192642,Crawford Hart,1962-11-08
762944631,Hampton Henson,1994-06-13
920288495,Andrea Guthrie,1984-01-13
40653966,Francis Lloyd,1986-03-02
915733917,Leta Marshall,1920-05-30
82899526,Kathy Rivers,1946-03-30
936513147,Kari Cummings,1966-11-11
336639193,Reba Blanchard,1977-10-24
411481155,Evelyn Estes,1948-02-29
133511890,Cora Mckenzie,1932-11-25
44038354,Maryann Cain,1969-10-24
115028861,Vega Berry,1924-12-09
621187188,Vickie Quinn,1973-11-14
567832840,Hester Walker,1959-07-07
35539852,Jimmie Donovan,1966-03-04
602238573,Casey Kerr,1990-04-09
918396617,Mitchell Kinney,1953-03-06
651496908,Garcia Ballard,1945-10-18
323438999,Grant Simmons,2013-07-17
915113215,Pena Flores,1932-12-12
75755982,Stafford Stone,1988-12-27
486562394,Mindy Mathews,1988-04-21
147007326,Luann Walters,1934-05-13
12551110,Obrien Moore,1935-05-07
585220787,Maynard Lee,1942-11-29
680511701,Gabriela Cantu,2003-05-30
265899085,Kay Levy,1951-09-19
73514745,Burke Valencia,1968-09-02
184693630,Caldwell Ratliff,1931-09-19
298856693,Colette Velazquez,1954-06-14
961080822,Janna Hines,2001-08-27
761827413,Hays Oneal,1998-07-01
82390891,Stefanie Bullock,1946-11-17
721255586,Roach May,1954-03-05
656700589,Shari Chandler,1918-09-16
342749030,Bell Hoover,1949-06-14
761866729,Rebekah Mercer,1954-10-08
539427990,Williamson Rocha,1972-05-03
941379139,Ellis Armstrong,1923-10-29
367140201,Nancy Vang,2000-05-30
49523167,Lindsay Frye,1990-02-03
838252899,Riley Woodward,1946-09-08
216115503,Tamra Stark,1946-09-18
603055547,Tillman Zimmerman,1962-09-16
425004366,Serrano Salinas,1932-01-29
167852216,Sanford Barron,1958-08-04
573877656,Dixon Carrillo,1919-10-30
53859489,Janet Hebert,2012-10-31
336910373,Marina Floyd,1940-05-31
150598188,Jillian Bell,1930-12-10
918995750,Carter Rivas,1948-08-27
309228158,Manuela Pickett,1935-03-22
483972584,Gates Willis,1964-08-27
72438348,Gould Ramirez,1947-02-06
644491769,Bianca Pruitt,1925-09-11
94090328,Bryan Richards,1922-11-01
755208081,Stark Wheeler,1945-11-13
881304888,Mooney Case,2003-12-26
517663281,Kellie Gilliam,1979-04-13
695068286,Fletcher Gallagher,2000-05-11
669213762,Page Campbell,1962-02-23
855667987,Casandra Robinson,2001-08-24
694593026,Rocha Thornton,1956-12-31
20906270,Bernadine Conrad,1957-06-09
799674610,Bertie Harper,1933-03-20
721103588,April Duffy,1947-11-17
28777739,Joyce Stephens,1986-03-12
295519636,Gibbs Owen,1993-06-20
781740753,Ward Ewing,1973-07-27
269076310,Arline Little,1959-10-03
55360292,Cameron Bird,1943-08-19
903662354,Kristy Dean,1953-05-11
62779415,Trujillo Reilly,2005-10-06
486586120,Petersen Potts,1978-05-14
227109331,Flowers Woods,2009-02-04
585592930,Boyle Ford,1973-07-12
609125735,Nellie Clay,1928-04-25
912295741,Juana Riley,1975-09-26
114118384,Carolina Hinton,1957-04-02
123721355,Greta Hicks,1940-10-01
299444802,Mueller Adkins,1958-08-18
334841241,Underwood Madden,1988-12-04
415593800,Mcconnell Bradford,1988-05-29
807239399,Della Turner,1948-02-09
695773495,Tucker Mays,2005-04-17
84232978,Francine Hyde,1919-08-18
719266508,Esther Juarez,1954-08-01
321176522,Frieda Chan,1977-07-03
365035712,Sybil Mack,2002-07-04
21378535,Leon Macdonald,1966-10-01
998097292,Tisha Shaffer,1989-09-23
281781269,Boyer Wolf,1940-04-26
809219019,Baxter Russo,1936-12-25
884000843,Adele Durham,1966-11-08
870048639,Marianne Rich,2007-06-26
465404704,French Myers,1929-11-06
481062685,Renee Alvarado,1952-04-19
948786043,Stanley Erickson,1928-07-19
637768039,Lori Duncan,1954-07-19
770958399,Steele Lawrence,1941-10-06
189839390,Buckner Cline,1934-04-29
958875969,Morgan Solis,1979-09-22
95668599,Millicent Francis,1991-02-14
